Date,Death,Tmin,Tmax
19/06/2014,69,13.53563419,23.61973586
20/06/2014,62,10.50099676,20.93134812
21/06/2014,51,9.249314727,21.54472963
22/06/2014,66,9.926738101,24.53675554
23/06/2014,73,11.59556442,27.01532519
24/06/2014,55,17.80264142,21.86905059
25/06/2014,67,17.8334164,23.62098181
26/06/2014,61,16.11961126,26.2069524
27/06/2014,74,13.75728881,28.77149265
28/06/2014,81,14.39322203,29.38101171
29/06/2014,69,16.90318963,30.60179417
30/06/2014,83,21.77062048,29.66608522
01/07/2014,77,21.63406429,32.24134064
02/07/2014,64,21.17505607,29.47458261
03/07/2014,64,18.69075505,24.26887615
04/07/2014,58,15.51108896,23.54198854
05/07/2014,75,13.06640917,27.53849988
06/07/2014,65,18.18215799,27.32045851
07/07/2014,79,18.68626962,23.37266384
08/07/2014,72,18.36855221,29.68315475
09/07/2014,79,17.47670072,23.06204834
10/07/2014,58,13.11288313,23.15923249
11/07/2014,67,11.11923748,25.62172938
12/07/2014,53,13.72688762,27.44754548
13/07/2014,61,17.46075255,23.79529031
14/07/2014,59,16.32718664,23.94069275
15/07/2014,64,15.20371293,21.82681286
16/07/2014,80,16.49950162,23.85846
17/07/2014,59,13.45913282,22.64278595
18/07/2014,56,13.13817593,25.8610765
19/07/2014,67,13.66944929,27.25180663
20/07/2014,69,17.46498879,27.90219287
21/07/2014,69,18.8382756,29.28843758
22/07/2014,83,18.92113132,29.44530277
23/07/2014,76,18.79865437,26.26040369
24/07/2014,62,12.67256417,23.02728632
25/07/2014,55,14.01918764,25.17119362
26/07/2014,73,15.35335161,26.00710192
27/07/2014,62,17.4267381,25.20620483
28/07/2014,61,14.71816596,18.02466982
29/07/2014,67,11.59494144,21.30750062
30/07/2014,63,11.57101919,23.71106404
31/07/2014,58,12.94742088,22.34039372
01/08/2014,61,13.31074009,26.03488662
02/08/2014,61,14.48380264,27.84724645
03/08/2014,66,15.25953152,27.72576626
04/08/2014,57,17.11250934,27.85397458
05/08/2014,63,15.55095938,25.24370795
06/08/2014,58,14.03388986,25.292923
07/08/2014,68,14.64739596,23.62222776
08/08/2014,67,13.72751059,26.88300523
09/08/2014,61,14.20296536,28.76476452
10/08/2014,59,15.18801395,28.87253925
11/08/2014,60,15.55282831,29.70371293
12/08/2014,51,17.3309245,27.43084974
13/08/2014,62,16.87440817,20.92798405
14/08/2014,69,11.87752305,17.68863693
15/08/2014,60,11.80002492,17.31186145
16/08/2014,67,13.51034139,18.02354847
17/08/2014,77,14.19237478,22.36905059
18/08/2014,63,10.36506354,21.82357339
19/08/2014,69,9.58460005,23.74570147
20/08/2014,53,11.82245203,26.66047845
21/08/2014,63,16.92960379,24.00660354
22/08/2014,64,15.79080488,23.69312235
23/08/2014,64,14.50461002,25.76650885
24/08/2014,66,13.33067531,28.4595066
25/08/2014,66,15.72614004,28.68240718
26/08/2014,68,15.72103165,28.30637927
27/08/2014,79,18.09955146,25.47657613
28/08/2014,68,14.05370047,21.13917269
29/08/2014,63,10.80064789,22.53949664
30/08/2014,63,13.47944181,26.4014453
31/08/2014,57,19.08771493,25.55968104
01/09/2014,81,18.06142537,25.97956641
02/09/2014,54,17.90580613,28.15350112
03/09/2014,73,16.93882382,25.24507849
04/09/2014,72,14.66882631,27.33491154
05/09/2014,65,18.59282332,30.1162472
06/09/2014,63,14.39683529,22.37602791
07/09/2014,54,9.109519063,21.7651383
08/09/2014,62,10.06628458,24.46025417
09/09/2014,56,11.9647396,23.17692499
10/09/2014,69,11.50598056,24.50099676
11/09/2014,55,12.74632445,24.02055819
12/09/2014,51,6.931348119,14.55918266
13/09/2014,63,5.144904062,12.227386
14/09/2014,58,4.93384002,11.01295789
15/09/2014,64,2.995888363,17.80426115
16/09/2014,87,9.909419387,18.5328931
17/09/2014,58,6.685771243,17.18876153
18/09/2014,71,5.376650885,12.68278096
19/09/2014,53,-0.208198355,13.43296785
20/09/2014,82,5.134562671,20.58136058
21/09/2014,72,15.95576875,22.57500623
22/09/2014,74,8.637303763,13.54024421
23/09/2014,68,6.171567406,17.46797907
24/09/2014,57,5.713555943,21.67717418
25/09/2014,68,8.263144779,23.48704211
26/09/2014,74,10.07450785,25.64091702
27/09/2014,71,12.52479442,26.7172938
28/09/2014,71,13.76638425,26.03663095
29/09/2014,59,9.362820832,17.68091204
30/09/2014,76,8.174557688,17.41627212
01/10/2014,63,9.918265637,17.14266135
02/10/2014,81,7.995016197,19.99763269
03/10/2014,72,8.003114877,23.37939198
04/10/2014,57,11.23972091,15.30500872
05/10/2014,80,7.238724147,14.14415649
06/10/2014,61,6.658858709,16.46760528
07/10/2014,64,10.61462746,18.35459756
08/10/2014,70,9.546598555,17.17381012
09/10/2014,90,4.857089459,11.44804386
10/10/2014,71,3.420383753,12.25890855
11/10/2014,62,1.860204336,13.04572639
12/10/2014,64,1.293919761,14.1060304
13/10/2014,67,0.671318216,17.81908796
14/10/2014,77,12.9469225,24.91614752
15/10/2014,76,17.14839272,23.2980314
16/10/2014,83,14.50099676,20.08285572
17/10/2014,60,13.58285572,18.28756541
18/10/2014,83,7.560428607,16.59269873
19/10/2014,71,3.238474956,8.035509594
20/10/2014,57,0.251308248,7.280089708
21/10/2014,73,5.078993272,7.804634936
22/10/2014,69,5.692873162,12.87216546
23/10/2014,74,6.433217045,9.451158734
24/10/2014,65,5.475454772,12.66047845
25/10/2014,79,2.984051832,13.37303763
26/10/2014,71,7.062920508,11.16459008
27/10/2014,72,4.922875654,12.1463992
28/10/2014,71,5.478943434,12.8761525
29/10/2014,75,8.053077498,14.17742337
30/10/2014,69,2.927111886,9.430351358
31/10/2014,59,0.777348617,7.742586594
01/11/2014,82,1.314602542,6.574632445
02/11/2014,92,-0.131198605,7.212060802
03/11/2014,59,-1.838400199,6.802890606
04/11/2014,77,3.307500623,11.78432594
05/11/2014,73,5.855345128,11.87266384
06/11/2014,60,2.295041116,8.231746823
07/11/2014,66,0.794791926,4.578744082
08/11/2014,90,-2.063169698,5.08509843
09/11/2014,79,0.747944181,6.051831547
10/11/2014,93,1.630949414,7.416895091
11/11/2014,61,0.298280588,12.00934463
12/11/2014,72,2.194991278,8.536381759
13/11/2014,72,-0.648517319,4.733989534
14/11/2014,70,-3.34899078,2.181161226
15/11/2014,61,-5.271368054,1.662471966
16/11/2014,74,-2.494393222,2.556192375
17/11/2014,60,-1.067032146,1.395090954
18/11/2014,62,-4.729753302,-0.9343384
19/11/2014,77,-7.652379766,-1.809743334
20/11/2014,80,-6.535758784,-0.0479691
21/11/2014,77,-8.6893845,-3.343134812
22/11/2014,84,-9.894343384,3.085721405
23/11/2014,71,1.113755295,7.532643907
24/11/2014,71,3.68813855,17.99925243
25/11/2014,65,3.783453775,8.157238973
26/11/2014,81,-1.166957388,1.284575131
27/11/2014,77,-3.846000498,0.209070521
28/11/2014,83,-7.155743833,-3.148268129
29/11/2014,86,-10.90555694,1.362571642
30/11/2014,78,-1.75554448,6.418265637
01/12/2014,82,-5.373286818,3.375031149
02/12/2014,68,-15.01918764,-1.328058809
03/12/2014,74,-7.425865936,2.915773735
04/12/2014,81,-12.13792674,-3.292050835
05/12/2014,79,-15.95888363,-3.531273362
06/12/2014,72,-6.866060304,-0.545601794
07/12/2014,73,-14.64228757,-7.0100922
08/12/2014,68,-16.67592823,-3.671069026
09/12/2014,83,-8.412285074,0.290057314
10/12/2014,80,-1.544231248,0.230874657
11/12/2014,86,-1.847869424,0.431721904
12/12/2014,93,-3.713929728,-1.389608771
13/12/2014,93,-6.091452778,-1.142038375
14/12/2014,84,-7.096187391,-0.732618988
15/12/2014,61,-2.733241964,-0.117866932
16/12/2014,77,-1.770246698,0.542113132
17/12/2014,79,-0.749813107,0.701719412
18/12/2014,93,-1.907550461,0.398081236
19/12/2014,90,-9.61238475,-2.939945178
20/12/2014,92,-16.4268627,-7.83005233
21/12/2014,97,-12.04273611,-7.389982557
22/12/2014,94,-9.290057314,-3.817094443
23/12/2014,81,-6.734114129,2.686518814
24/12/2014,107,1.21667082,6.590580613
25/12/2014,95,2.35908298,6.817343633
26/12/2014,91,2.364315973,4.571517568
27/12/2014,84,0.82955395,7.189259905
28/12/2014,108,-0.916272116,6.343757787
29/12/2014,93,-9.809369549,-3.427984052
30/12/2014,95,-15.02666334,-10.26239721
31/12/2014,101,-15.606155,-6.280961874
01/01/2015,115,-8.370296536,-3.150884625
02/01/2015,94,-14.12609021,-5.363070022
03/01/2015,106,-19.2297533,-6.127211562
04/01/2015,105,-10.14577623,3.071392973
05/01/2015,104,-18.48106155,-8.471592325
06/01/2015,96,-23.70794917,-10.82656367
07/01/2015,91,-24.69324695,-11.13294294
08/01/2015,89,-28.32432096,-9.652255171
09/01/2015,96,-15.52491901,-6.385497134
10/01/2015,104,-16.50224271,-8.791427859
11/01/2015,101,-13.14490406,-4.055195614
12/01/2015,91,-14.04610017,-1.791178669
13/01/2015,98,-24.54186394,-16.19125343
14/01/2015,85,-27.26164964,-14.15885871
15/01/2015,91,-23.87515574,-4.524669823
16/01/2015,113,-18.23436332,-3.978445054
17/01/2015,91,-25.65860952,-11.14876651
18/01/2015,91,-15.19972589,2.264515325
19/01/2015,98,-10.87939198,1.5378769
20/01/2015,87,-18.86830302,-13.73436332
21/01/2015,113,-22.55133317,-10.46287067
22/01/2015,96,-20.84512833,-8.738225766
23/01/2015,91,-14.00984301,-0.177921754
24/01/2015,105,-3.595315226,-0.192499377
25/01/2015,81,-17.37914279,-6.592324944
26/01/2015,83,-25.25791179,-14.23311737
27/01/2015,97,-16.78420135,-9.853849988
28/01/2015,91,-16.01719412,-7.625467231
29/01/2015,109,-19.0175679,-1.409045602
30/01/2015,76,-16.28856217,-2.909170197
31/01/2015,69,-23.53476202,-14.79379517
01/02/2015,74,-21.25566908,-14.21579865
02/02/2015,83,-23.30774981,-17.06989783
03/02/2015,80,-26.06802891,-9.400448542
04/02/2015,96,-13.36643409,-4.568651881
05/02/2015,81,-21.63369051,-9.710191876
06/02/2015,95,-27.10478445,-10.87577872
07/02/2015,102,-19.37640169,-12.02105657
08/02/2015,84,-18.72800897,-13.86294543
09/02/2015,96,-15.7019686,-11.2348617
10/02/2015,69,-15.29117867,-6.046349365
11/02/2015,87,-18.88188388,-11.02927984
12/02/2015,96,-16.09805632,-7.578121106
13/02/2015,89,-24.97508099,-18.51682033
14/02/2015,80,-24.4973835,-13.42038375
15/02/2015,101,-21.67754797,-15.40755046
16/02/2015,96,-24.36917518,-15.47620234
17/02/2015,86,-26.93022676,-13.0681535
18/02/2015,113,-24.35771243,-8.121604784
19/02/2015,76,-17.1819088,-7.9343384
20/02/2015,74,-19.66845253,-13.88312983
21/02/2015,72,-19.7399701,-8.065038624
22/02/2015,90,-12.11911288,-3.494019437
23/02/2015,88,-23.48043857,-13.7247695
24/02/2015,94,-27.36070272,-9.023050087
25/02/2015,87,-16.69661101,-4.937702467
26/02/2015,79,-24.35783703,-12.42623972
27/02/2015,82,-24.4973835,-9.657488163
28/02/2015,77,-18.17293795,-5.898828806
01/03/2015,94,-17.65275355,-3.545103414
02/03/2015,92,-11.03987042,-2.680538251
03/03/2015,96,-20.1743085,-3.206329429
04/03/2015,96,-6.432095689,1.890231747
05/03/2015,98,-17.01682033,-7.448916023
06/03/2015,90,-22.7600299,-7.109643658
07/03/2015,83,-13.21629703,-2.360578121
08/03/2015,88,-6.946548717,-0.056192375
09/03/2015,79,-4.925492151,2.308497384
10/03/2015,98,-5.734986295,8.091078993
11/03/2015,83,0.521554946,8.164714677
12/03/2015,86,-8.774109145,-1.971093945
13/03/2015,79,-12.15275355,-1.315973087
14/03/2015,83,-3.872290057,0.981435335
15/03/2015,83,-6.968477448,-0.101918764
16/03/2015,96,-13.46262148,2.760154498
17/03/2015,75,-6.35933217,1.144654872
18/03/2015,71,-13.88649389,-5.685522053
19/03/2015,81,-16.35497134,-1.733366559
20/03/2015,69,-11.5706454,3.163717917
21/03/2015,88,-7.458260653,1.864315973
22/03/2015,81,-16.37515574,-9.011088961
23/03/2015,63,-16.50411164,-5.944804386
24/03/2015,76,-14.82643907,0.064166459
25/03/2015,85,-10.80189385,6.30201844
26/03/2015,93,0.769374533,5.404186394
27/03/2015,90,-3.752305009,2.870545726
28/03/2015,81,-9.756790431,-1.163219537
29/03/2015,79,-10.94467979,3.315100922
30/03/2015,82,-1.360204336,3.929230002
31/03/2015,84,-5.53737852,1.938948418
01/04/2015,68,-8.247944181,1.771866434
02/04/2015,83,-3.540867182,8.926488911
03/04/2015,90,2.864565163,12.42972838
04/04/2015,79,-4.73660603,2.879641166
05/04/2015,81,-5.998380264,0.582108149
06/04/2015,66,-7.470595564,2.835783703
07/04/2015,66,-3.902940444,5.436207326
08/04/2015,63,-3.980936955,5.178295539
09/04/2015,74,-0.348616995,6.946797907
10/04/2015,76,2.379890356,11.76750561
11/04/2015,65,2.136556192,8.597433342
12/04/2015,68,1.81111388,16.49352106
13/04/2015,84,1.648392724,22.31510092
14/04/2015,78,4.476451533,16.44119113
15/04/2015,82,0.883752803,13.27448293
16/04/2015,80,-1.608273112,16.48068776
17/04/2015,70,6.743707949,20.0479691
18/04/2015,91,1.571891353,9.941938699
19/04/2015,70,-0.269249938,12.03077498
20/04/2015,65,4.106404186,10.36730625
21/04/2015,79,5.018066285,12.14328433
22/04/2015,69,2.417019686,9.902566658
23/04/2015,88,1.268502367,6.610889609
24/04/2015,88,0.499626215,4.193620733
25/04/2015,61,0.338524794,11.15063543
26/04/2015,71,2.497258909,12.32668826
27/04/2015,58,4.543732868,14.57562921
28/04/2015,77,4.507600299,19.15188139
29/04/2015,72,5.099302268,16.56977324
30/04/2015,71,4.827186643,16.88362821
01/05/2015,65,6.719661101,19.34064291
02/05/2015,69,5.58534762,23.35409918
03/05/2015,64,8.937328682,25.74570147
04/05/2015,82,11.33553451,28.45676551
05/05/2015,55,7.821829056,20.87552953
06/05/2015,76,4.628332918,25.00411164
07/05/2015,83,8.653127336,27.76189883
08/05/2015,80,11.05880887,29.68851233
09/05/2015,78,13.0630451,27.92025916
10/05/2015,72,13.8511089,24.94580115
11/05/2015,73,7.804884127,13.00872165
12/05/2015,57,8.087590331,22.12023424
13/05/2015,75,5.873286818,16.99613755
14/05/2015,61,3.526289559,18.95352604
15/05/2015,63,5.555320209,21.46511338
16/05/2015,63,13.47570396,21.17007227
17/05/2015,72,12.91290805,24.52753551
18/05/2015,77,10.57238973,28.83516073
19/05/2015,73,14.03962123,26.94144032
20/05/2015,64,6.563045103,15.52080738
21/05/2015,51,7.522427112,20.60553202
22/05/2015,65,4.530276601,13.13506105
23/05/2015,65,1.425492151,16.59070521
24/05/2015,59,11.24134064,26.48567157
25/05/2015,83,14.65748816,21.28731622
26/05/2015,51,14.9798156,28.69362073
27/05/2015,63,18.82743583,27.9015699
28/05/2015,71,14.58871169,22.38699228
29/05/2015,48,9.174059307,25.30949414
30/05/2015,60,13.36768004,30.46262148
31/05/2015,57,7.93458759,14.55033641
01/06/2015,67,9.213431348,14.80912036
02/06/2015,59,6.539122851,12.95377523
03/06/2015,60,3.43309245,17.65100922
04/06/2015,65,6.833914777,24.39882881
05/06/2015,69,13.49202592,24.11562422
06/06/2015,72,7.710690257,19.82307501
07/06/2015,59,6.061549963,21.75890855
08/06/2015,71,14.24370795,21.17306255
09/06/2015,55,15.47694991,22.78083728
10/06/2015,59,14.87752305,24.30849738
11/06/2015,59,16.07027162,22.91726888
12/06/2015,73,14.28195863,22.03102417
13/06/2015,70,12.13780214,26.31834039
14/06/2015,60,11.7374782,23.51146275
15/06/2015,57,15.48417643,22.53762771
16/06/2015,77,14.55993023,23.23137304
17/06/2015,77,9.158111139,22.20184401
18/06/2015,55,13.171692,26.73835036
19/06/2015,73,10.87976576,21.02790929
20/06/2015,54,8.178420135,24.46947421
21/06/2015,69,17.21106404,24.51868926
22/06/2015,46,16.64278595,26.60416148
23/06/2015,74,17.30338899,26.50897084
24/06/2015,68,12.91078993,23.85895839
25/06/2015,56,10.6111388,22.87390979
26/06/2015,59,10.5605532,24.29529031
27/06/2015,57,11.2448293,24.00598056
28/06/2015,48,12.99962621,17.55357588
29/06/2015,70,11.90829803,19.93720409
30/06/2015,69,13.06391727,25.34076751
01/07/2015,70,15.70545726,21.84014453
02/07/2015,69,12.68402691,22.72078246
03/07/2015,60,11.5605532,24.53750311
04/07/2015,78,12.06628458,25.12098181
05/07/2015,62,15.03426364,26.65736357
06/07/2015,67,15.00024919,28.32108149
07/07/2015,68,18.40132071,29.47595315
08/07/2015,76,14.02541739,24.06042861
09/07/2015,65,13.10017443,23.29205083
10/07/2015,88,14.12546723,28.0328931
11/07/2015,62,15.70234239,28.70109644
12/07/2015,58,18.71318216,29.7172938
13/07/2015,64,17.41863942,30.1743085
14/07/2015,56,17.20009968,27.91490157
15/07/2015,56,11.51881385,22.12696237
16/07/2015,61,8.220034887,23.7500623
17/07/2015,71,10.73859955,24.54124097
18/07/2015,66,17.00485921,25.10902068
19/07/2015,76,19.0530775,28.01358086
20/07/2015,60,18.64963867,27.25330177
21/07/2015,47,16.15449788,24.43857463
22/07/2015,76,13.2045851,22.34575131
23/07/2015,68,15.3359083,24.47906803
24/07/2015,72,15.20122103,24.19910292
25/07/2015,69,13.47159232,25.89833043
26/07/2015,76,18.52815848,27.53775231
27/07/2015,68,17.4671069,29.53339148
28/07/2015,57,16.67617742,30.4874159
29/07/2015,70,19.86182407,31.85272863
30/07/2015,70,19.5100922,28.55980563
31/07/2015,61,17.08746574,26.51918764
01/08/2015,74,15.16122602,25.20246698
02/08/2015,43,13.70308996,26.81348119
03/08/2015,67,17.52666334,25.15113382
04/08/2015,58,15.08646898,25.36020434
05/08/2015,58,14.95801146,23.11637179
06/08/2015,53,13.21392973,22.43670571
07/08/2015,64,11.27336157,22.00398704
08/08/2015,64,10.92960379,24.18801395
09/08/2015,76,13.71168702,25.17518066
10/08/2015,70,14.08497384,26.97009718
11/08/2015,59,17.28370297,21.24532769
12/08/2015,67,16.39833043,23.08235734
13/08/2015,54,14.77859457,22.75878395
14/08/2015,68,13.54373287,24.90194368
15/08/2015,75,18.51544979,28.03625716
16/08/2015,70,18.34923997,29.45165711
17/08/2015,68,18.92636432,30.95302766
18/08/2015,76,20.0380015,30.93832544
19/08/2015,72,19.72015948,31.07687516
20/08/2015,63,20.71617244,30.1311986
21/08/2015,67,17.20583105,25.69287316
22/08/2015,72,14.5479691,25.73810117
23/08/2015,55,13.92823324,27.48704211
24/08/2015,63,16.13717917,28.3688014
25/08/2015,53,13.38537254,25.77473212
26/08/2015,76,14.62683778,23.3761525
27/08/2015,51,14.01906305,22.89110391
28/08/2015,62,11.28096187,23.00598056
29/08/2015,79,12.39870421,23.9747072
30/08/2015,68,17.23810117,25.75292798
31/08/2015,72,15.83416397,25.64054323
01/09/2015,66,12.34064291,27.37839522
02/09/2015,58,18.23037628,26.18552205
03/09/2015,63,16.30289061,27.6237229
04/09/2015,70,11.5555694,25.45601794
05/09/2015,75,10.76924994,28.21118864
06/09/2015,68,15.57562921,30.6237229
07/09/2015,71,20.73623225,31.83802641
08/09/2015,60,19.76202342,27.91739347
09/09/2015,69,18.222153,27.85123349
10/09/2015,73,14.34450536,24.03177174
11/09/2015,70,12.66122602,24.96299527
12/09/2015,62,14.04273611,17.86294543
13/09/2015,75,14.53688014,20.56541241
14/09/2015,49,13.83478694,20.79653626
15/09/2015,57,13.48093695,25.71081485
16/09/2015,67,14.63431348,28.05469723
17/09/2015,66,15.85684027,28.04348368
18/09/2015,67,14.83553451,28.41801645
19/09/2015,82,15.19461749,27.99563917
20/09/2015,73,9.061674558,18.62359831
21/09/2015,53,5.606902567,20.98193372
22/09/2015,65,8.941315724,22.58484924
23/09/2015,50,9.157488163,24.2499377
24/09/2015,57,9.539870421,19.45128333
25/09/2015,70,6.403812609,15.56229753
26/09/2015,65,3.543359083,17.7777224
27/09/2015,84,3.702716172,23.17505607
28/09/2015,71,12.28121106,21.63443808
29/09/2015,76,13.81896337,24.02728632
30/09/2015,61,7.670072265,12.8408921
01/10/2015,71,3.486668328,14.272614
02/10/2015,67,3.112010964,12.82743583
03/10/2015,81,3.233241964,13.06765512
04/10/2015,57,2.333665587,14.99514079
05/10/2015,80,2.936331921,15.83379018
06/10/2015,83,9.385123349,14.97022178
07/10/2015,69,6.296536257,18.44119113
08/10/2015,63,1.562546723,12.44006977
09/10/2015,67,4.745576875,8.26414154
10/10/2015,69,1.518066285,10.51632195
11/10/2015,69,6.121853975,17.60578121
12/10/2015,88,10.24831797,23.59357089
13/10/2015,71,11.45240468,17.98592076
14/10/2015,76,4.369175181,12.8410167
15/10/2015,82,0.64216297,13.83416397
16/10/2015,60,5.032394717,11.21592325
17/10/2015,86,-1.190879641,6.61412908
18/10/2015,72,-4.369798156,4.298654373
19/10/2015,60,-5.954896586,9.803015201
20/10/2015,84,4.372165462,17.38699228
21/10/2015,79,-0.899700972,9.925118365
22/10/2015,74,2.984674807,17.36331921
23/10/2015,71,-0.325566908,8.347246449
24/10/2015,60,-2.294418141,11.17405931
25/10/2015,81,4.888362821,12.40979317
26/10/2015,67,-1.728631946,7.942561675
27/10/2015,82,-3.940069773,11.12908049
28/10/2015,88,-1.146897583,10.72439571
29/10/2015,81,6.388238226,15.06204834
30/10/2015,78,0.687764765,8.161599801
31/10/2015,72,-3.596685771,8.26364316
01/11/2015,61,4.672813357,12.52255171
02/11/2015,80,4.408547222,11.08285572
03/11/2015,76,3.989160229,14.70807376
04/11/2015,74,0.989534014,13.55930725
05/11/2015,68,3.16969848,17.60926987
06/11/2015,65,8.942810865,19.8281834
07/11/2015,71,2.426115126,11.04149016
08/11/2015,71,-1.056441565,7.562422128
09/11/2015,60,1.708572141,11.98791428
10/11/2015,86,-1.019063045,12.52155495
11/11/2015,90,3.617617742,10.68988288
12/11/2015,82,5.944679791,11.60665338
13/11/2015,90,1.351607276,9.403065039
14/11/2015,62,-0.574258659,3.937702467
15/11/2015,66,-0.09369549,7.21642163
16/11/2015,68,-3.211064042,7.022676302
17/11/2015,77,-4.944928981,4.876277099
18/11/2015,77,-4.015076003,9.760652878
19/11/2015,66,8.68813855,13.95402442
20/11/2015,73,0.493022676,10.81871418
21/11/2015,72,-2.243209569,5.49065537
22/11/2015,78,-2.919137802,7.791427859
23/11/2015,64,-7.167206579,0.784325941
24/11/2015,60,-7.643408921,-2.749813107
25/11/2015,61,-8.604659855,3.944056815
26/11/2015,83,1.960378769,10.39496636
27/11/2015,54,0.825816098,13.94031896
28/11/2015,72,-4.238973337,1.166957388
29/11/2015,76,-7.13182158,0.057562921
30/11/2015,75,-10.31348119,-2.537004735
01/12/2015,89,-7.776725642,2.929728383
02/12/2015,73,1.214926489,3.951906305
03/12/2015,72,0.286942437,5.211562422
04/12/2015,76,0.357089459,5.42399701
05/12/2015,54,1.634188886,6.664714677
06/12/2015,101,-0.419013207,5.558559681
07/12/2015,74,-1.047346125,4.83964615
08/12/2015,80,-1.694368303,3.692374782
09/12/2015,73,-0.183030152,7.109269873
10/12/2015,88,3.755918266,9.893346623
11/12/2015,80,5.415773735,13.34575131
12/12/2015,99,1.636680787,9.555195614
13/12/2015,70,-1.099925243,3.746698231
14/12/2015,59,0.750809868,4.133939696
15/12/2015,73,0.404435584,5.343633192
16/12/2015,76,-0.414776975,1.611512584
17/12/2015,76,-0.388113631,7.455768752
18/12/2015,68,0.926987291,5.97246449
19/12/2015,71,-4.579616247,1.059058061
20/12/2015,69,-6.241589833,-0.474458011
21/12/2015,69,-1.781709444,3.390854722
22/12/2015,82,0.979815599,3.88661849
23/12/2015,74,1.564166459,9.161724396
24/12/2015,71,5.018066285,16.96511338
25/12/2015,73,0.199227511,8.153999502
26/12/2015,59,-2.747819586,4.091328183
27/12/2015,69,-4.750311488,1.343882382
28/12/2015,75,-11.70657862,-4.894717169
29/12/2015,78,-12.1237229,-7.65076003
30/12/2015,83,-8.996262148,-4.757164216
31/12/2015,78,-5.224146524,-0.373536008
01/01/2016,73,-4.343259407,0.040119611
02/01/2016,70,-4.907675056,0.111886369
03/01/2016,66,-11.51831547,0.275230501
04/01/2016,78,-22.07126838,-13.42349863
05/01/2016,79,-24.47595315,-7.205332669
06/01/2016,77,-13.68253177,-0.808746574
07/01/2016,77,-10.76837777,0.297906803
08/01/2016,90,-9.513830052,0.742835784
09/01/2016,89,-2.444555196,4.152379766
10/01/2016,88,0.24595066,6.553700473
11/01/2016,70,-11.98342886,-3.843508597
12/01/2016,92,-14.58509843,-3.942810865
13/01/2016,85,-14.80500872,-6.524171443
14/01/2016,68,-17.62758535,-9.59469225
15/01/2016,58,-17.44928981,-7.413531024
16/01/2016,84,-9.16035385,-2.004859208
17/01/2016,78,-12.11799153,-4.999626215
18/01/2016,72,-13.37478196,-7.302143035
19/01/2016,71,-16.32631448,-8.692499377
20/01/2016,92,-12.25467231,-4.851482681
21/01/2016,76,-15.95302766,-6.296037877
22/01/2016,64,-12.92885622,-3.150635435
23/01/2016,90,-16.67567904,-8.340892101
24/01/2016,76,-18.39596312,-6.213805133
25/01/2016,75,-8.025541989,-0.682407177
26/01/2016,71,-4.616122602,4.828806379
27/01/2016,81,-8.320084725,-0.050461002
28/01/2016,66,-10.14527785,-0.001868926
29/01/2016,94,-5.154622477,0.886493895
30/01/2016,71,-9.137054573,-1.919885373
31/01/2016,75,-6.512459507,6.444056815
01/02/2016,76,-0.725267879,8.410416148
02/02/2016,85,-7.317717418,-0.562546723
03/02/2016,86,-5.653376526,7.32145527
04/02/2016,74,-1.646897583,6.834911538
05/02/2016,49,-7.098554697,-0.967854473
06/02/2016,80,-6.163468727,1.086718166
07/02/2016,86,-9.455768752,0.753052579
08/02/2016,72,-9.562297533,-5.786942437
09/02/2016,90,-8.725267879,-5.678046349
10/02/2016,74,-9.285696486,-4.559805632
11/02/2016,52,-18.80475953,-8.504111637
12/02/2016,78,-22.893845,-6.757164216
13/02/2016,91,-27.07687516,-12.19362073
14/02/2016,81,-28.74395714,-19.59107899
15/02/2016,89,-26.00710192,-6.098554697
16/02/2016,100,-8.312359831,1.069648642
17/02/2016,74,-10.09481685,-0.225267879
18/02/2016,86,-17.1642163,-8.173187142
19/02/2016,79,-18.78719163,0.82930476
20/02/2016,78,-0.919137802,4.309369549
21/02/2016,78,-10.18614503,2.93384002
22/02/2016,90,-15.75591827,-7.282955395
23/02/2016,71,-15.89708448,-5.115250436
24/02/2016,85,-5.67854473,0.733366559
25/02/2016,97,-3.903937204,2.149514079
26/02/2016,86,-13.25915774,-3.893097433
27/02/2016,88,-13.14988786,2.788063793
28/02/2016,84,-8.977323698,2.110017443
29/02/2016,85,-9.93334164,1.980936955
01/03/2016,86,-15.27734862,-8.263269375
02/03/2016,72,-13.78183404,-7.18863693
03/03/2016,81,-20.29927735,-11.86768004
04/03/2016,84,-21.48716671,-4.915524545
05/03/2016,98,-18.5352604,-1.612260154
06/03/2016,80,-9.542362322,2.73585846
07/03/2016,82,-1.727635186,3.732369798
08/03/2016,83,0.734737104,4.241216048
09/03/2016,75,0.242586594,11.02903065
10/03/2016,80,1.513456267,6.691876402
11/03/2016,81,-0.625841017,5.994144032
12/03/2016,83,-2.427734862,9.800772489
13/03/2016,75,-0.42474458,7.36768004
14/03/2016,85,-2.014577623,4.871293297
15/03/2016,67,1.943309245,7.145277847
16/03/2016,89,2.212185397,7.695365064
17/03/2016,81,0.2828308,11.38948418
18/03/2016,103,-4.562297533,2.352479442
19/03/2016,81,-8.834288562,-0.186768004
20/03/2016,75,-9.437204087,0.738474956
21/03/2016,80,-7.668452529,5.344006977
22/03/2016,80,-6.800149514,4.897209071
23/03/2016,83,-3.050834787,3.06541241
24/03/2016,83,-6.342262646,-0.605532021
25/03/2016,78,-3.824071767,1.687640169
